Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-04-18,2019,4,18,Thursday,15,2019-15,65.0,66.0,60.32,62.0,25764700,62.0,0.0,62.0,62.0
2019-04-22,2019,4,22,Monday,16,2019-16,61.0,68.9,59.94,65.7,9949700,65.7,0.0596773701329385,63.85,63.85
2019-04-23,2019,4,23,Tuesday,16,2019-16,66.87,74.17,65.55,69.0,6786500,69.0,0.05022835928527547,65.56666666666666,65.56666666666666
2019-04-24,2019,4,24,Wednesday,16,2019-16,71.4,71.5,63.16,63.2,4973500,63.2,-0.08405795995739918,64.975,64.975
2019-04-25,2019,4,25,Thursday,16,2019-16,64.74,66.85,62.6,65.0,3863300,65.0,0.028481000242583265,64.97999999999999,64.97999999999999
2019-04-26,2019,4,26,Friday,16,2019-16,66.12,66.99,63.6,66.22,1527400,66.22,0.018769249549278832,65.18666666666667,65.18666666666667
2019-04-29,2019,4,29,Monday,17,2019-17,66.53,68.5,64.75,68.17,1822300,68.17,0.029447250261187552,65.61285714285715,65.61285714285715
2019-04-30,2019,4,30,Tuesday,17,2019-17,68.4,72.52,66.67,72.47,4113100,72.47,0.06307764657850123,66.47,66.47
2019-05-01,2019,5,1,Wednesday,17,2019-17,72.72,76.95,70.82,72.76,3301900,72.76,0.004001668423382121,67.16888888888889,67.16888888888889
2019-05-02,2019,5,2,Thursday,17,2019-17,72.75,75.89,69.69,75.5,2525300,75.5,0.03765802341016089,68.002,68.002
2019-05-03,2019,5,3,Friday,17,2019-17,75.0,80.25,75.0,79.18,2590300,79.18,0.04874172589636805,69.01818181818182,69.01818181818182
2019-05-06,2019,5,6,Monday,18,2019-18,75.01,80.79,74.5,78.24,2051800,78.24,-0.01187171555674782,69.78666666666668,69.78666666666668
2019-05-07,2019,5,7,Tuesday,18,2019-18,77.85,78.05,73.25,73.33,1975200,73.33,-0.06275557472872206,70.05923076923077,70.05923076923077
2019-05-08,2019,5,8,Wednesday,18,2019-18,74.61,78.5,74.03,77.68,2265500,77.68,0.05932085593210634,70.60357142857143,70.60357142857143
2019-05-09,2019,5,9,Thursday,18,2019-18,76.85,76.99,74.0,75.21,1348200,75.21,-0.03179713196446199,71.54714285714286,70.91066666666667
2019-05-10,2019,5,10,Friday,18,2019-18,75.79,79.74,74.77,79.63,1555100,79.63,0.058768757116736126,72.54214285714285,71.455625
2019-05-13,2019,5,13,Monday,19,2019-19,77.39,77.39,70.6,72.54,2873200,72.54,-0.08903675225966812,72.795,71.51941176470588
2019-05-14,2019,5,14,Tuesday,19,2019-19,74.12,76.89,73.11,73.14,1950400,73.14,0.008271277454487302,73.505,71.60944444444445
2019-05-15,2019,5,15,Wednesday,19,2019-19,73.4,80.0,72.21,79.76,2426500,79.76,0.09051138640724354,74.5592857142857,72.03842105263158
2019-05-16,2019,5,16,Thursday,19,2019-19,80.12,87.55,79.25,83.4,4580700,83.4,0.04563690185754132,75.78642857142857,72.60650000000001
2019-05-17,2019,5,17,Friday,19,2019-19,82.25,90.28,81.88,89.98,3442500,89.98,0.07889690300560637,77.34428571428573,73.43380952380953
2019-05-20,2019,5,20,Monday,20,2019-20,90.1,91.46,83.27,84.67,3666800,84.67,-0.05901316948082891,78.21571428571428,73.94454545454545
2019-05-21,2019,5,21,Tuesday,20,2019-20,86.63,89.7,84.5,85.44,2576000,85.44,0.009094180809175345,79.12142857142858,74.44434782608695
2019-05-22,2019,5,22,Wednesday,20,2019-20,84.63,85.7,82.0,82.43,1596400,82.43,-0.03522942474509749,79.61642857142859,74.77708333333334
2019-05-23,2019,5,23,Thursday,20,2019-20,81.25,81.5,77.26,78.76,2856000,78.76,-0.04452260287951104,79.58642857142857,74.9364
2019-05-24,2019,5,24,Friday,20,2019-20,80.48,81.25,74.2,76.25,2946800,76.25,-0.03186899527870679,79.44428571428571,74.98692307692308
2019-05-28,2019,5,28,Tuesday,21,2019-21,76.8,79.39,76.8,77.77,1641300,77.77,0.01993438220414956,79.76142857142858,75.09
2019-05-29,2019,5,29,Wednesday,21,2019-21,77.0,77.93,73.58,75.77,1512100,75.77,-0.02571685851009109,79.625,75.11428571428571
2019-05-30,2019,5,30,Thursday,21,2019-21,76.68,80.97,76.6,80.42,1996000,80.42,0.06136995818785507,79.99714285714286,75.29724137931034
2019-05-31,2019,5,31,Friday,21,2019-21,78.77,83.17,77.78,79.73,1594300,79.73,-0.008579890919198863,80.00428571428573,75.445
2019-06-03,2019,6,3,Monday,22,2019-22,80.0,81.94,75.65,75.9,1570500,75.9,-0.04803714624102817,80.24428571428572,75.45967741935483
2019-06-04,2019,6,4,Tuesday,22,2019-22,78.2,78.88,76.62,78.74,1134900,78.74,0.03741760580758746,80.64428571428572,75.56218750000001
2019-06-05,2019,6,5,Wednesday,22,2019-22,80.14,80.6,76.24,78.04,1295800,78.04,-0.008889979263820624,80.52142857142857,75.63727272727273
2019-06-06,2019,6,6,Thursday,22,2019-22,77.4,79.75,77.03,79.43,3024000,79.43,0.01781137075014927,80.23785714285714,75.74882352941177
2019-06-07,2019,6,7,Friday,22,2019-22,93.66,98.89,92.5,94.05,9487800,94.05,0.18406147161539632,80.52857142857142,76.2717142857143
2019-06-10,2019,6,10,Monday,23,2019-23,98.51,105.99,96.0,102.0,4852800,102.0,0.08452947039105485,81.76642857142858,76.9863888888889
2019-06-11,2019,6,11,Tuesday,23,2019-23,101.0,101.2,91.57,94.87,4372400,94.87,-0.06990193385703891,82.44000000000001,77.46972972972974
2019-06-12,2019,6,12,Wednesday,23,2019-23,94.6,104.18,94.0,102.77,3156900,102.77,0.08327177893719417,83.89285714285714,78.13552631578948
2019-06-13,2019,6,13,Thursday,23,2019-23,105.1,105.17,98.55,100.95,3189100,100.95,-0.017709445891540887,85.47785714285715,78.72051282051282
2019-06-14,2019,6,14,Friday,23,2019-23,100.47,104.57,99.25,100.29,1889300,100.29,-0.006537850942712087,87.19500000000001,79.25975
2019-06-17,2019,6,17,Monday,24,2019-24,101.0,102.45,97.0,98.11,2128500,98.11,-0.021736965652358164,88.64785714285713,79.71951219512195
2019-06-18,2019,6,18,Tuesday,24,2019-24,100.39,102.0,97.51,99.64,2272400,99.64,0.015594728058083929,90.35285714285715,80.19380952380952
2019-06-19,2019,6,19,Wednesday,24,2019-24,100.49,104.44,98.63,102.39,2592700,102.39,0.027599357856737283,91.92214285714284,80.71000000000001
2019-06-20,2019,6,20,Thursday,24,2019-24,105.01,107.34,101.62,102.3,2460700,102.3,-0.0008789563280310331,93.53428571428572,81.20068181818182
2019-06-21,2019,6,21,Friday,24,2019-24,101.42,101.53,97.82,100.47,2972500,100.47,-0.017888580415083788,95.28928571428571,81.6288888888889
2019-06-24,2019,6,24,Monday,25,2019-25,100.85,101.5,88.88,89.41,6011200,89.41,-0.11008258608754451,96.05142857142857,81.79804347826087
2019-06-25,2019,6,25,Tuesday,25,2019-25,89.43,91.5,84.63,85.03,3744500,85.03,-0.048987861574919966,96.55071428571429,81.86680851063831
2019-06-26,2019,6,26,Wednesday,25,2019-25,87.92,89.08,84.61,86.33,2680000,86.33,0.01528875773751448,97.04357142857144,81.95979166666667
2019-06-27,2019,6,27,Thursday,25,2019-25,89.7,92.33,87.8,90.27,3019500,90.27,0.04563876669112288,96.77357142857144,82.12938775510204
2019-06-28,2019,6,28,Friday,25,2019-25,91.76,92.2,87.25,88.79,3228300,88.79,-0.016395211948340482,95.83000000000001,82.2626
2019-07-01,2019,7,1,Monday,26,2019-26,85.13,87.79,83.1,86.86,5306600,86.86,-0.021736685271711353,95.25785714285713,82.7598
2019-07-02,2019,7,2,Tuesday,26,2019-26,86.27,86.85,84.0,85.13,1866000,85.13,-0.019917146497549276,93.99785714285714,83.1484
2019-07-03,2019,7,3,Wednesday,26,2019-26,85.45,90.6,84.51,90.45,2706100,90.45,0.06249265671872939,93.24785714285713,83.5774
2019-07-05,2019,7,5,Friday,26,2019-26,90.14,91.97,88.0,91.88,2582700,91.88,0.015809843597828666,92.64714285714285,84.15100000000001
2019-07-08,2019,7,8,Monday,27,2019-27,91.44,92.79,89.89,90.76,1793300,90.76,-0.012189760020327345,92.12214285714286,84.6662
2019-07-09,2019,7,9,Tuesday,27,2019-27,90.27,91.27,89.1,90.93,1557400,90.93,0.0018730516190397228,91.5,85.16040000000001
2019-07-10,2019,7,10,Wednesday,27,2019-27,91.76,93.45,91.55,92.72,2059300,92.72,0.01968548234377887,90.80928571428572,85.6514
2019-07-11,2019,7,11,Thursday,27,2019-27,92.9,93.2,90.45,91.4,1784600,91.4,-0.014236407220079683,90.03071428571427,86.03
2019-07-12,2019,7,12,Friday,27,2019-27,93.01,94.93,91.37,93.3,2689700,93.3,0.020787762518154285,89.51857142857145,86.4408
2019-07-15,2019,7,15,Monday,28,2019-28,94.0,100.65,93.78,99.8,3835600,99.8,0.06966773619925992,90.26071428571429,86.92679999999999
2019-07-16,2019,7,16,Tuesday,28,2019-28,100.14,100.5,96.5,97.1,2120100,97.1,-0.027054153257254465,91.12285714285714,87.2852
2019-07-17,2019,7,17,Wednesday,28,2019-28,97.62,101.99,97.54,99.73,2314100,99.73,0.02708552959981203,92.08,87.715
2019-07-18,2019,7,18,Thursday,28,2019-28,99.24,99.5,95.02,95.19,1948800,95.19,-0.045522919509775606,92.43142857142857,88.1522
2019-07-19,2019,7,19,Friday,28,2019-28,97.15,97.79,92.88,93.38,1747700,93.38,-0.01901465638791655,92.75928571428571,88.46620000000001
2019-07-22,2019,7,22,Monday,29,2019-29,94.19,97.46,93.5,96.67,1483000,96.67,0.03523239464870431,93.46000000000001,88.89540000000001
2019-07-23,2019,7,23,Tuesday,29,2019-29,97.5,98.15,93.52,97.39,2241700,97.39,0.0074480318024297,94.33571428571427,89.25059999999999
2019-07-24,2019,7,24,Wednesday,29,2019-29,97.12,97.88,94.68,95.94,1283700,95.94,-0.014888561015807045,94.72785714285715,89.71860000000001
2019-07-25,2019,7,25,Thursday,29,2019-29,95.84,99.6,95.75,97.11,1870300,97.11,0.012195102555473403,95.10142857142857,90.198
2019-07-26,2019,7,26,Friday,29,2019-29,97.95,104.49,97.83,102.2,3040700,102.2,0.05241474931417156,95.91857142857144,90.64679999999998
2019-07-29,2019,7,29,Monday,30,2019-30,102.6,103.0,92.1,96.47,4230300,96.47,-0.056066496072802674,96.3142857142857,90.9082
2019-07-30,2019,7,30,Tuesday,30,2019-30,95.19,99.35,94.03,95.49,1635500,95.49,-0.010158633197190015,96.51214285714285,91.0184
2019-07-31,2019,7,31,Wednesday,30,2019-30,96.43,97.5,93.5,95.51,1514700,95.51,0.00020949076247211984,96.80571428571429,91.2352
2019-08-01,2019,8,1,Thursday,30,2019-30,95.75,98.66,93.8,95.1,1530400,95.1,-0.004292782461930766,96.93428571428572,91.4284
2019-08-02,2019,8,2,Friday,30,2019-30,94.92,96.0,92.57,93.66,1117100,93.66,-0.015141901525935086,96.49571428571427,91.653
2019-08-05,2019,8,5,Monday,31,2019-31,90.7,91.19,87.29,89.69,1774400,89.69,-0.04238736990685399,95.96642857142857,91.8716
2019-08-06,2019,8,6,Tuesday,31,2019-31,91.5,92.29,88.1,90.43,1028700,90.43,0.008250617054592846,95.30214285714285,92.15520000000001
2019-08-07,2019,8,7,Wednesday,31,2019-31,89.02,93.16,88.02,92.45,996100,92.45,0.022337682585972463,95.10642857142857,92.44879999999999
2019-08-08,2019,8,8,Thursday,31,2019-31,93.57,95.84,93.02,95.77,925600,95.77,0.035911301291690734,95.27714285714286,92.84880000000001
2019-08-09,2019,8,9,Friday,31,2019-31,94.79,95.49,93.31,94.2,800500,94.2,-0.016393440011025495,95.10071428571429,93.12440000000001
2019-08-12,2019,8,12,Monday,32,2019-32,93.05,94.18,91.11,92.16,779300,92.16,-0.021655980384518214,94.72714285714285,93.37299999999999
2019-08-13,2019,8,13,Tuesday,32,2019-32,92.06,96.22,92.06,95.45,1167200,95.45,0.035698710453561544,94.69214285714285,93.764
2019-08-14,2019,8,14,Wednesday,32,2019-32,93.2,94.52,89.89,92.65,1265700,92.65,-0.0293346832046687,94.37357142857142,94.04220000000001
2019-08-15,2019,8,15,Thursday,32,2019-32,92.77,93.44,89.69,90.64,1079800,90.64,-0.02169457207908454,93.54785714285715,94.2942
2019-08-16,2019,8,16,Friday,32,2019-32,92.12,95.0,92.08,92.53,1259300,92.53,0.02085171450105161,93.26642857142858,94.5562
2019-08-19,2019,8,19,Monday,33,2019-33,94.18,96.2,92.89,93.17,1226000,93.17,0.006916669167747136,93.10071428571429,94.5386
2019-08-20,2019,8,20,Tuesday,33,2019-33,93.0,93.57,91.14,91.41,746100,91.41,-0.018890142121120723,92.80785714285716,94.3268
2019-08-21,2019,8,21,Wednesday,33,2019-33,92.86,94.18,92.35,93.01,760000,93.01,0.01750353801576665,92.65857142857143,94.2896
2019-08-22,2019,8,22,Thursday,33,2019-33,93.48,95.5,91.57,93.88,883000,93.88,0.00935378020864075,92.67428571428572,94.1118
2019-08-23,2019,8,23,Friday,33,2019-33,93.14,94.13,90.41,91.63,1368400,91.63,-0.023966766785542104,92.81285714285715,93.9254
2019-08-26,2019,8,26,Monday,34,2019-34,92.33,93.5,91.45,91.76,697400,91.76,0.001418802648798012,92.90785714285714,93.75479999999999
2019-08-27,2019,8,27,Tuesday,34,2019-34,92.6,93.69,90.44,91.73,825800,91.73,-0.0003269265322415338,92.85642857142857,93.62719999999999
2019-08-28,2019,8,28,Wednesday,34,2019-34,91.16,91.38,88.71,90.16,1148300,90.16,-0.017115443555748566,92.45571428571428,93.4376
2019-08-29,2019,8,29,Thursday,34,2019-34,91.5,92.68,90.7,90.87,851800,90.87,0.007874878611734637,92.21785714285714,93.20720000000001
2019-08-30,2019,8,30,Friday,34,2019-34,91.82,92.42,89.02,91.67,1186100,91.67,0.008803734986058132,92.18285714285715,92.9946
2019-09-03,2019,9,3,Tuesday,35,2019-35,91.5,94.24,90.75,92.46,1538900,92.46,0.008617878600492457,91.9692857142857,92.8344
2019-09-04,2019,9,4,Wednesday,35,2019-35,93.95,96.0,93.18,93.53,2400700,93.53,0.011572568736958999,92.03214285714284,92.91680000000001
2019-09-05,2019,9,5,Thursday,35,2019-35,94.24,94.38,88.51,92.69,4991800,92.69,-0.008981036553552868,92.17857142857143,93.07
2019-09-06,2019,9,6,Friday,35,2019-35,92.0,96.5,84.86,85.41,7289700,85.41,-0.0785413592355757,91.67,93.0516
2019-09-09,2019,9,9,Monday,36,2019-36,85.75,85.94,77.2,78.65,6713800,78.65,-0.07914766240935567,90.63285714285713,92.8192
2019-09-10,2019,9,10,Tuesday,36,2019-36,77.0,81.22,76.81,80.35,2813200,80.35,0.021614709666379683,89.84285714285714,92.65039999999999
2019-09-11,2019,9,11,Wednesday,36,2019-36,80.0,81.86,78.5,80.71,2013600,80.71,0.004480405938869003,88.96428571428571,92.5274
2019-09-12,2019,9,12,Thursday,36,2019-36,81.45,82.65,79.9,81.53,1955100,81.53,0.010159827829585133,88.08214285714287,92.45540000000001
2019-09-13,2019,9,13,Friday,36,2019-36,81.57,82.48,78.27,78.85,1416800,78.85,-0.03287133993992308,87.1692857142857,92.2234
2019-09-16,2019,9,16,Monday,37,2019-37,78.5,80.99,78.26,80.67,1630100,80.67,0.02308179746409955,86.37714285714286,91.9992
2019-09-17,2019,9,17,Tuesday,37,2019-37,81.49,84.82,79.53,84.64,2539900,84.64,0.04921285869362291,85.87071428571427,91.8768
2019-09-18,2019,9,18,Wednesday,37,2019-37,84.4,86.0,83.5,84.55,1835400,84.55,-0.0010632837729158684,85.47000000000001,91.7492
2019-09-19,2019,9,19,Thursday,37,2019-37,85.2,85.35,83.25,84.62,1266600,84.62,0.0008279088385292344,85.02357142857143,91.58720000000001
2019-09-20,2019,9,20,Friday,37,2019-37,85.0,85.35,81.5,82.63,2050100,82.63,-0.023516963230593158,84.37785714285714,91.4118
2019-09-23,2019,9,23,Monday,38,2019-38,82.29,83.6,81.8,82.62,677000,82.62,-0.0001209549457600323,83.675,91.1982
2019-09-24,2019,9,24,Tuesday,38,2019-38,82.43,82.93,79.46,80.02,2145400,80.02,-0.03146945070300411,82.71000000000001,90.8026
2019-09-25,2019,9,25,Wednesday,38,2019-38,79.12,79.99,76.08,79.6,1924100,79.6,-0.005248665165767719,81.77499999999999,90.4526
2019-09-26,2019,9,26,Thursday,38,2019-38,79.25,80.62,78.61,79.75,920000,79.75,0.0018844413160092888,81.37071428571429,90.053
2019-09-27,2019,9,27,Friday,38,2019-38,79.69,79.82,75.09,76.04,2347400,76.04,-0.04652036469558185,81.18428571428572,89.67
2019-09-30,2019,9,30,Monday,39,2019-39,76.13,77.0,74.29,76.2,1356500,76.2,0.002104103508528077,80.88785714285713,89.32639999999999
2019-10-01,2019,10,1,Tuesday,39,2019-39,76.43,77.49,75.21,75.81,1378100,75.81,-0.005118102431333926,80.53785714285713,88.9092
2019-10-02,2019,10,2,Wednesday,39,2019-39,74.5,75.78,73.66,73.85,1388700,73.85,-0.025854097712610602,79.98928571428571,88.4384
2019-10-03,2019,10,3,Thursday,39,2019-39,73.9,78.49,73.39,76.83,2605800,76.83,0.04035211128647287,79.845,88.05619999999999
2019-10-04,2019,10,4,Friday,39,2019-39,77.0,77.78,75.28,76.53,1799500,76.53,-0.003904764344760836,79.54928571428572,87.64460000000001
2019-10-07,2019,10,7,Monday,40,2019-40,76.99,77.43,75.0,76.99,1432200,76.99,0.006010702885272945,79.00285714285714,87.14040000000001
2019-10-08,2019,10,8,Tuesday,40,2019-40,76.01,76.35,72.58,73.59,3156600,73.59,-0.044161600470428164,78.22,86.6828
2019-10-09,2019,10,9,Wednesday,40,2019-40,74.22,75.06,72.75,72.86,1490100,72.86,-0.009919768499338733,77.38,86.23020000000001
2019-10-10,2019,10,10,Thursday,40,2019-40,72.86,73.78,71.01,71.01,2282200,71.01,-0.025391139975618593,76.55,85.7402
2019-10-11,2019,10,11,Friday,40,2019-40,71.37,72.89,70.9,71.35,2391800,71.35,0.004788006304215386,75.745,85.2652
2019-10-14,2019,10,14,Monday,41,2019-41,70.46,71.24,69.55,70.8,2218100,70.8,-0.00770841533462352,75.08642857142857,84.80799999999999
2019-10-15,2019,10,15,Tuesday,41,2019-41,68.76,71.27,68.38,71.11,10576600,71.11,0.004378496401576726,74.48,84.4364
2019-10-16,2019,10,16,Wednesday,41,2019-41,69.7,69.95,66.51,67.69,6061400,67.69,-0.0480944753141721,73.61857142857143,83.9816
2019-10-17,2019,10,17,Thursday,41,2019-41,67.09,68.0,66.76,67.03,3496800,67.03,-0.009750386147211132,72.97500000000001,83.47319999999999
2019-10-18,2019,10,18,Friday,41,2019-41,66.26,66.93,64.53,66.08,4819400,66.08,-0.014172713196223485,72.25214285714286,82.8794
2019-10-21,2019,10,21,Monday,42,2019-42,65.29,66.5,64.16,65.77,3076500,65.77,-0.004691361673700656,71.535,82.3108
2019-10-22,2019,10,22,Tuesday,42,2019-42,64.2,64.6,61.02,62.0,4584700,62.0,-0.057320918891423545,70.68857142857142,81.7076
2019-10-23,2019,10,23,Wednesday,42,2019-42,61.33,63.74,60.97,62.06,3589200,62.06,0.0009677640853389402,69.63357142857143,81.0398
2019-10-24,2019,10,24,Thursday,42,2019-42,63.0,65.94,62.76,64.52,3433300,64.52,0.03963898187785264,68.77571428571429,80.4772
2019-10-25,2019,10,25,Friday,42,2019-42,64.33,64.99,62.79,63.45,1921900,63.45,-0.01658394196835311,67.80857142857143,79.93339999999999
2019-10-28,2019,10,28,Monday,43,2019-43,63.96,67.47,62.26,66.56,3509300,66.56,0.04901492132795715,67.30642857142857,79.414
2019-10-29,2019,10,29,Tuesday,43,2019-43,65.77,67.11,64.8,65.49,1825300,65.49,-0.016075717158527292,66.78,78.8604
2019-10-30,2019,10,30,Wednesday,43,2019-43,65.97,70.09,65.66,70.0,4670300,70.0,0.06886551051065926,66.70785714285714,78.43220000000001
2019-10-31,2019,10,31,Thursday,43,2019-43,69.52,70.08,66.6,69.89,3405300,69.89,-0.0015714372907366103,66.60357142857143,77.96979999999999
2019-11-01,2019,11,1,Friday,43,2019-43,69.86,70.55,68.02,70.39,3561800,70.39,0.007154099361375232,66.57428571428571,77.5
2019-11-04,2019,11,4,Monday,44,2019-44,70.81,70.85,69.01,70.12,1563100,70.12,-0.0038357244694920967,66.50357142857142,77.0698
2019-11-05,2019,11,5,Tuesday,44,2019-44,70.71,70.85,66.68,66.89,1805900,66.89,-0.046063936543286,66.44642857142857,76.5724
2019-11-06,2019,11,6,Wednesday,44,2019-44,66.95,67.13,65.36,66.83,1327400,66.83,-0.0008969585758888954,66.43214285714286,76.0744
2019-11-07,2019,11,7,Thursday,44,2019-44,67.03,68.68,66.21,66.81,1128200,66.81,-0.00029933071843257775,66.48428571428572,75.6074
2019-11-08,2019,11,8,Friday,44,2019-44,66.54,70.0,66.52,69.85,1472400,69.85,0.04550218569999487,66.77571428571429,75.18700000000001
2019-11-11,2019,11,11,Monday,45,2019-45,69.51,70.19,67.76,68.39,1037500,68.39,-0.020901920062511903,67.23214285714286,74.7214
2019-11-12,2019,11,12,Tuesday,45,2019-45,68.5,70.05,67.56,68.0,1911000,68.0,-0.005702579223994975,67.65642857142856,74.2322
2019-11-13,2019,11,13,Wednesday,45,2019-45,68.0,68.51,66.87,68.01,1987000,68.01,0.00014709023868331172,67.90571428571428,73.72179999999999
2019-11-14,2019,11,14,Thursday,45,2019-45,67.77,68.15,66.71,67.74,932500,67.74,-0.003970067107483599,68.21214285714287,73.22279999999999
2019-11-15,2019,11,15,Friday,45,2019-45,68.13,71.1,67.91,70.01,2311800,70.01,0.03351054538008835,68.45857142857143,72.9148
2019-11-18,2019,11,18,Monday,46,2019-46,70.47,71.14,68.78,70.08,1676000,70.08,0.0009998527737222762,68.78642857142857,72.74340000000001
2019-11-19,2019,11,19,Tuesday,46,2019-46,70.19,70.33,68.19,69.64,1704700,69.64,-0.006278573486156347,68.76071428571429,72.5292
2019-11-20,2019,11,20,Wednesday,46,2019-46,69.25,71.71,68.55,70.99,2780700,70.99,0.019385388942461113,68.83928571428571,72.3348
2019-11-21,2019,11,21,Thursday,46,2019-46,71.5,71.95,69.58,69.92,1127000,69.92,-0.015072541583640575,68.80571428571429,72.1026
2019-11-22,2019,11,22,Friday,46,2019-46,72.0,74.0,71.15,73.16,3051900,73.16,0.046338752545950435,69.02285714285715,71.9888
2019-11-25,2019,11,25,Monday,47,2019-47,73.8,75.06,72.86,74.55,1936400,74.55,0.018999443959409446,69.57000000000001,71.8664
2019-11-26,2019,11,26,Tuesday,47,2019-47,75.0,75.77,74.76,75.16,1836500,75.16,0.008182435752927653,70.16499999999999,71.6768
2019-11-27,2019,11,27,Wednesday,47,2019-47,75.81,75.84,73.36,74.08,1355900,74.08,-0.014369369058441772,70.68428571428572,71.4674
2019-11-29,2019,11,29,Friday,47,2019-47,74.1,74.94,73.86,74.5,512600,74.5,0.005669521578889114,71.01642857142858,71.26499999999999
2019-12-02,2019,12,2,Monday,48,2019-48,74.06,74.5,68.46,68.93,3138600,68.93,-0.07476509657482178,71.05499999999999,70.991
2019-12-03,2019,12,3,Tuesday,48,2019-48,66.72,70.53,66.05,70.02,2444200,70.02,0.015813090571084487,71.19928571428571,70.73899999999999
2019-12-04,2019,12,4,Wednesday,48,2019-48,70.5,70.9,69.15,69.96,2076500,69.96,-0.0008568632029446466,71.33857142857143,70.5378
2019-12-05,2019,12,5,Thursday,48,2019-48,70.03,70.75,69.22,69.67,3672600,69.67,-0.004145238984025523,71.47642857142857,70.3392
2019-12-06,2019,12,6,Friday,48,2019-48,64.26,65.08,62.11,62.74,11253600,62.74,-0.09946887717254871,70.95714285714286,69.999
2019-12-09,2019,12,9,Monday,49,2019-49,62.39,67.27,62.33,65.94,5234100,65.94,0.05100415488254173,70.66142857142857,69.797
2019-12-10,2019,12,10,Tuesday,49,2019-49,65.49,65.83,63.39,64.57,3895700,64.57,-0.020776504335125012,70.29928571428572,69.5644
2019-12-11,2019,12,11,Wednesday,49,2019-49,64.24,64.45,62.05,63.52,3685600,63.52,-0.01626140997403025,69.76571428571428,69.3186
2019-12-12,2019,12,12,Thursday,49,2019-49,63.49,64.23,62.12,62.49,3317300,62.49,-0.016215345904818657,69.235,69.0914
2019-12-13,2019,12,13,Friday,49,2019-49,62.5,63.75,62.02,63.54,2489400,63.54,0.016802675769848285,68.54785714285714,68.8256
2019-12-16,2019,12,16,Monday,50,2019-50,63.59,66.39,63.56,66.35,3282800,66.35,0.044224071735999404,67.96214285714287,68.622
2019-12-17,2019,12,17,Tuesday,50,2019-50,66.62,66.62,65.4,66.17,2301000,66.17,-0.0027128908713688338,67.32000000000001,68.40559999999999
2019-12-18,2019,12,18,Wednesday,50,2019-50,66.22,68.14,66.04,67.6,2237000,67.6,0.02161100717465181,66.85714285714286,68.2858
2019-12-19,2019,12,19,Thursday,50,2019-50,67.75,68.46,67.1,68.18,1610500,68.18,0.008579908937079717,66.40571428571428,68.1922
2019-12-20,2019,12,20,Friday,50,2019-50,68.2,68.48,66.42,66.93,2201400,66.93,-0.0183338221531969,66.26285714285714,68.11059999999999
2019-12-23,2019,12,23,Monday,51,2019-51,67.02,67.5,65.93,66.15,1663500,66.15,-0.01165394853937507,65.98642857142858,68.00659999999999
2019-12-24,2019,12,24,Tuesday,51,2019-51,66.3,66.89,65.74,66.46,562600,66.46,0.004686281956810978,65.73642857142858,67.91980000000001
2019-12-26,2019,12,26,Thursday,51,2019-51,66.5,68.19,66.3,67.45,1387600,67.45,0.014896146214375072,65.57785714285714,67.8466
